State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1400,1600,1600
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Tube Flower","Tube Flower",Local,25/03/2025,40000,50000,50000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Banana,Besrai,Local,25/03/2025,5000,9000,9000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,5500,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,5500,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,3400,3600,3600
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Lime,Lime,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,25/03/2025,5000,6000,6000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Orange,Darjeeling,Local,25/03/2025,7000,8000,8000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1400,1600,1600
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,25/03/2025,2600,2800,2800
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,1800,2000,2000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1000,1200,1200
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,25/03/2025,6000,8000,8000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1000,1200,1200
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,4000,4500,4500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,1800,2000,2000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,800,1000,1000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,1500,1800,1800
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,25/03/2025,5800,6000,6000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,25/03/2025,5000,6000,6000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,25/03/2025,1500,1800,1800
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Tube Flower","Tube Flower",Local,25/03/2025,28000,30000,30000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,2400,2600,2600
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,1200,1400,1400
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,5600,6000,6000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,3000,3400,3400
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Jasmine,Jasmine,Local,25/03/2025,28000,30000,30000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Kakada,Kakada,Local,25/03/2025,48000,50000,50000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,25/03/2025,2200,2600,2600
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,2400,2600,2600
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Cauliflower,Ranchi,Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,6000,7000,7000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,25/03/2025,5000,6000,6000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1000,1300,1300
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Banana,Besrai,Local,25/03/2025,3500,5000,5000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,7000,7400,7400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,4000,4400,4400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,25/03/2025,4000,4400,4400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,3000,3400,3400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,25/03/2025,5000,5500,5500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Jasmine,Jasmine,Local,25/03/2025,25000,28000,28000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,25/03/2025,3800,4000,4000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Lime,Lime,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3200,3600,3600
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3400,3600,3600
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Banana,Besrai,Local,25/03/2025,4000,7000,7000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,1200,1400,1400
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Capsicum,Capsicum,Local,25/03/2025,6000,6400,6400
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,6000,6500,6500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Karbuja(Musk Melon)",Karbhuja,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Maize,"Deshi Red",Local,25/03/2025,1800,2000,2000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,2500,2800,2800
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,1800,2000,2000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Capsicum,Capsicum,Local,25/03/2025,6000,6400,6400
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,5000,5400,5400
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1300,1300,1300
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,1600,1800,1800
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,2000,2200,2200
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Water Melon","Water Melon",Local,25/03/2025,1400,1600,1600
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,4000,6000,6000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,1000,1500,1500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Garlic,Average,Local,25/03/2025,10000,14000,14000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,25/03/2025,5000,6000,6000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Maize,"Deshi Red",Local,25/03/2025,2500,2500,2500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Orange,Darjeeling,Local,25/03/2025,6000,8000,8000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1500,1500,1500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,25/03/2025,6500,7000,7000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,7600,8400,8400
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,4500,5800,5800
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Capsicum,Capsicum,Local,25/03/2025,6000,6400,6400
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,6000,7000,7000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,25/03/2025,4000,4500,4500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Garlic,Average,Local,25/03/2025,11500,12000,12000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Grapes,Annabesahai,Local,25/03/2025,9000,10000,10000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Green Peas","Green Peas",Local,25/03/2025,9000,9600,9600
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,25/03/2025,7000,8000,8000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,25/03/2025,2000,3000,3000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Thondekai,Thondekai,Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,1500,1800,1800
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,25/03/2025,4000,4500,4500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3000,3600,3600
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,1600,2000,2000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Tapioca,Tapioca,Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,800,1000,1000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1000,1300,1300
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Banana,Besrai,Local,25/03/2025,4000,7000,7000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,2600,2800,2800
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,5500,6800,6800
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,4400,4600,4600
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,6000,7000,7000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Green Peas","Green Peas",Local,25/03/2025,9000,9600,9600
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,4000,8000,8000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3000,3600,3600
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3600,4500,4500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,25/03/2025,2400,2600,2600
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,25/03/2025,10000,12000,12000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,25/03/2025,7000,7500,7500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,3500,4500,4500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,2800,3200,3200
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,3000,4400,4400
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,5400,6400,6400
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,4400,5000,5000
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1200,1600,1600
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,25/03/2025,7800,8500,8500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,3400,4400,4400
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,2400,3500,3500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,2200,2500,2500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,3200,4000,4000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,3500,4500,4500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,5500,6500,6500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,2800,3800,3800
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,6400,7000,7000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,25/03/2025,3600,4000,4000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,2400,3000,3000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,1800,2000,2000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,4500,4500,4500
"Tamil Nadu",Sivaganga,"Singampunari(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,3200,3500,3500
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,4200,4600,4600
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,1600,2000,2000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Colacasia,Colacasia,Local,25/03/2025,6600,7200,7200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,2200,3200,3200
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,2200,2600,2600
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3200,3600,3600
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai )",Papaya,Papaya,Local,25/03/2025,4600,5200,5200
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,3400,4500,4500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,6500,7000,7000
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,25/03/2025,5400,6500,6500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,7400,8500,8500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,8000,8000,8000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1500,1500,1500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,8000,8000,8000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,6000,6400,6400
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,5000,5000,5000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1000,1000,1000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,3600,6000,6000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Cauliflower,Ranchi,Local,25/03/2025,3600,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,7000,7000,7000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,2500,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,25/03/2025,4800,7000,7000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3000,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,2500,2500,2500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,25/03/2025,4800,4800,4800
